text,summary
سکواش کے عظیم کھلاڑی جہانگیر خان کو اپنی ابتدائی زندگی میں کئی اتار چڑھاؤ دیکھنے پڑے۔ 12 سال کی عمر تک پہنچنے تک ان کے دو ہرنیا کے آپریشن ہو چکے تھے لیکن سب سے بڑا دھچکہ بڑے بھائی کی موت تھی جس نے ان کی دنیا ہی بدل دی۔ جہانگیرخان جب آٹھ سال کے تھے تو ان کے والد نے انھیں سکواش ریکٹ دیا جس کی لمبائی کاٹ دی گئی تھی۔ وہ اس ریکٹ کو بیٹے کو دیا گیا کھلونا سمجھ رہے تھے لیکن جہانگیرخان نے ان سے نظریں بچا کر سنجیدگی سے کھیلنا شروع کر دیا تھا۔  گرم موسم کی سختی اور خود اپنی جسمانی حالت کی پرواہ کیے بغیر وہ گھنٹوں فلیٹ کلب کے سکواش کورٹ میں پریکٹس کرنے لگے تھے۔ بڑے بھائی طورسم خان کو انھوں نے اپنا رول ماڈل بنا رکھا تھا جن کی تصویریں اور اخباری تراشے وہ جمع کرتے تھے۔ شاید انھیں ان میں اپنا عکس نظر آتا تھا کہ وہ بھی ان ہی کی طرح انٹرنیشنل کھلاڑی بنیں۔   ایئرمارشل نورخان نے پی آئی اے کولٹس سکیم کی بنیاد رکھی تو اس میں جہانگیر خان کو بھی شامل کیا گیا۔ اس وقت انھیں ماہانہ دو سو پچیس روپے ملا کرتے تھے لیکن نوجوان جہانگیر کے لیے زیادہ اہمیت بہترین سہولتوں کے ساتھ سکواش کھیلنے کی تھی۔  جہانگیرخان اپنے بھائی طورسم کے پاس رہ کر ٹریننگ کرتے ہوئے بہت خوش تھے اس دوران انھوں نے 15 سال کی عمر میں دنیا کا سب سے کم عمر ورلڈ امیچر چیمپیئن بن کر سب کو حیران کر دیا تھا۔ جہانگیر خان کی اس جیت میں طورسم خان کی کوچنگ نے کلیدی کردار ادا کیا تھا جو خود انگلینڈ میں تھے لیکن آسٹریلیا میں ہونے والی عالمی چیمپئن شپ میں اپنے چھوٹے بھائی کو فون کر کے ہر میچ سے قبل حریف کھلاڑی سے متعلق معلومات اور حکمت عملی بتا رہے تھے اور جہانگیر خان ان کی ہدایات پر مکمل عمل کر رہے تھے۔ 28 نومبر 1979 کو جیسے جہانگیر خان کی دنیا اندھیری ہو گئی۔ بڑے بھائی کی موت نے ان کے تمام خواب بکھیر کر رکھ دیے تھے۔  اس خواب کی تکمیل دو برس بعد 1981 کی ورلڈ اوپن ٹورنٹو میں ہوئی جس میں جیف ہنٹ اپنے عالمی اعزاز کا دفاع کررہے تھے وہ لگاتار چار سال سے عالمی اعزاز جیت رہے تھے اور اسی سال برٹش اوپن کے فائنل میں جہانگیر خان کو ہرا کر انھوں نے ہاشم خان کا سات بار برٹش اوپن جیتنے کا ریکارڈ بھی توڑا تھا لیکن ٹورنٹو میں ان کے مضبوط اعصاب نوجوان جہانگیر خان کے جوشیلے کھیل کے سامنے جواب دینے لگے تھے اور چوتھے گیم میں سکواش کی حکمرانی کا تاج ان کے سر سے اتر کر جہانگیر خان کے سر پر سج چکا تھا۔ یہ 28 نومبر وہی تاریخ تھی جب طورسم خان اس دنیا سے رخصت ہوئے تھے لیکن دو سال بعد اسی تاریخ کو ان کے خواب کی تعبیر دنیا دیکھ رہی تھی۔,سکواش کے عظیم کھلاڑی جہانگیر خان کو اپنی ابتدائی زندگی میں کئی اتار چڑھاؤ دیکھنے پڑے۔ 12 سال کی عمر تک پہنچنے تک ان کے دو ہرنیا کے آپریشن ہو چکے تھے لیکن سب سے بڑا دھچکہ بڑے بھائی کی موت تھی جس نے ان کی دنیا ہی بدل دی۔
شیل آئل اور گیس کی مہنگی پیداوار کی وجہ سے روس کا خیال ہے کہ کوئی بھی اس کی منڈی کو چیلنج نہیں کر سکتا ہے۔ روایتی خام تیل (جو روس اور سعودی عرب میں ہے) کے مقابلے میں شیل آئل چٹانوں کی تہوں سے نکالا جاتا ہے۔ روایتی خام تیل چھ ہزار فٹ کی گہرائی سے نکالا جاتا ہے جبکہ شیل آئل کی پیداوار پیچیدہ ہے۔ سنہ 2018 میں امریکہ، سعودی عرب کو پیچھے چھوڑتے ہوئے دنیا کا سب سے بڑا تیل پیدا کرنے والا ملک بن گیا۔ امریکہ کے اس عروج نے سعودی اور روس کی تیل کی منڈی کو بھی متاثر کیا۔ جب کووڈ 19 کی وبا آئی تو تیل کی طلب میں زبردست کمی واقع ہوئی۔ اس کمی کے پیش نظر سعودی عرب اور روس کو اوپیک اور اوپیک پلس میں تیل کی پیداوار میں سخت کمی پر اتفاق کرنا پڑا۔ امریکہ کو بھی اپنی پیداوار میں روزانہ 20 لاکھ بیرل کم کرنا پڑے۔ تاہم امریکہ اور روس کے تیل کی پیداوار یا برآمد کم ہے اس لیے انھیں اتنا فرق نہیں پڑتا جتنا سعودی عرب کو پڑتا ہے۔ سعودی عرب کی معیشت کا دارومدار تیل پر ہے اور جیسے ہی تیل کی منڈی متاثر ہوتی ہے اس کی بادشاہت متزلزل ہو جاتی ہے اور مستقبل کے بارے میں خدشات جنم لینے لگتے ہیں۔  سعودی عرب کے تیل کی پیداوار اور برآمدات کو امریکہ کے ساتھ ساتھ روس کی طرف سے بھی سخت چیلنج درپیش ہے۔ پہلے امریکہ نے تیل کی پیداوار کے معاملے میں سعودی کو دوسرے نمبر پر دھکیل دیا اور اب روس سعودی کو تیسرے نمبر پر لے گیا ہے۔  جوائنٹ آرگنائزیشن ڈیٹا انیشیٹو (جے او ڈی آئی) کے مطابق روس نے جون کے مہینے میں تیل کی پیداوار کے معاملے میں سعودی عرب کو تیسرے نمبر پر پہنچا دیا ہے۔ اس کے ساتھ ہی روس، امریکہ کے بعد تیل کی پیداوار کے معاملے میں دنیا کا دوسرا بڑا ملک بن گیا ہے۔ جے او ڈی آئی مطابق جون کے مہینے میں روس کے تیل کی پیداوار روزانہ لگ بھگ 87 لاکھ بیرل تھی جبکہ سعودی عرب کی پیداوار صرف 7.5 ملین بیرل تھی۔ جون میں امریکہ تیل کی پیداوار کے حوالے سے سرفہرست رہا۔ جے او ڈی آئی کے مطابق جون میں امریکہ میں تیل کی یومیہ پیداوار ایک کروڑ 80 لاکھ بیرل تھی۔ اسی دوران سعودی عرب کے تیل کی برآمدات بھی مسلسل کم ہورہی ہے۔  رائس یونیورسٹی بیکر انسٹی ٹیوٹ میں توانائی کے امور کے ماہر جم کراین نے گذشتہ سال خبر رساں ایجنسی روئٹرز کو بتایا تھا کہ ’سعودی عرب تیل کا عادی ہے اور اس کی عادت اب بھی کمزور نہیں ہوئی ہے۔ سعودی عرب کی معیشت تیل پر ہی منحصر ہے۔ جی ڈی پی تیل کے  کاروبار پر مبنی ہے۔‘ ,سعودی عرب کی تیل کی پیداوار اور برآمدات کو امریکہ کے ساتھ ساتھ روس کی طرف سے بھی سخت چیلنج درپیش ہے۔ پہلے امریکہ نے تیل کی پیداوار کے معاملے میں سعودی عرب کو دوسرے نمبر پر دھکیل دیا اور اب روس اسے تیسرے نمبر پر لے گیا ہے۔
 یہ بات کھانے پینے کی عادات سے متعلق امریکہ میں مکمل کی گئی ایک نئی اور بڑی تفصیلی ریسرچ کے نتیجے میں سامنے آئی ہے۔ اس تحقیق کے دوران بڑی رغبت سے سرخ گوشت کھانے والے ایک لاکھ سے زائد افراد کا کئی عشروں تک طبی مطالعہ کیا گیا۔  اس ریسرچ کے نتائج امریکہ کے آرکائیوز آف انٹرنل میڈیسن نامی طبی تحقیقی جریدے میں شائع ہوئے ہیں۔ اس اسٹڈی کے دوران ایک لاکھ سے زائد ایسے افراد کا مطالعہ کیا گیا جو ہر روز کافی زیادہ مقدار میں سرخ ریشوں والا پروسیسڈ یا نان پروسیسڈ گوشت کھاتے تھے۔  اس دوران ماہرین کو پتہ یہ چلا کہ مختلف وجوہات کی بنا پر کسی فرد کی موت جب بھی واقع ہو، زیادہ رغبت سے سرخ گوشت کھانے والے افراد ایسے لوگوں کے مقابلے میں جلد انتقال کر سکتے ہیں جو عام طور پر گوشت زیادہ تر برگرز میں یا hot dogs کی صورت میں کھاتے ہیں۔  اس تحقیق کے لیے ماہرین کی ایک ٹیم کی سربراہی کرنے والے، امریکہ میں ہارورڈ اسکول آف پبلک ہیلتھ کے ایک محقق فرینک ہُو نے بتایا کہ سرخ ریشوں والے گوشت میں کئی ایسے اجزاء پائے جاتے ہیں، جو خطرناک ثابت ہو سکتے ہیں۔  نئی ریسرچ کے مطابق سرخ گوشت اور اس کی پروسیسڈ مصنوعات میں کولیسٹرول اور بہت سے ایسے saturated fats پائے جاتے ہیں جو خون کی شریانوں کے تنگ ہو جانے کا سبب بنتے ہیں۔ یوں ایسے افراد میں دل کی بیماریوں کے خطرات بڑھ جاتے ہیں۔  اس ریسرچ سے کچھ ہی عرصہ پہلے اس بارے میں بھی ایک نئی تحقیق سامنے آئی تھی کہ زیادہ گوشت کھانے والے انسانوں میں گردے کے کینسر کا خطرہ کافی زیادہ ہو جاتا ہے۔,بڑے شوق سے سرخ ریشوں والا بہت زیادہ گوشت کھانے والے افراد کے بارے میں ایک تحقیق سے پتہ چلا ہے کہ ایسے افراد ہلکے پھلکے برگر کھانے والے افراد کے مقابلے میں جلد انتقال کر سکتے ہیں۔
برطانوی اخبار گارڈین سے گفتگو کرتے ہوئے عمر البشیر نے کہا،’ میں صدر ہوں، اس لیے ملک میں جو کچھ بھی ہو رہا ہے اس کے لیے میں ذمہ دار ہوں‘۔ جولائی 2010ء میں بین الاقوامی فوجداری عدالت ICC نے صدرعمرالبشیر پر قتل عام کے الزامات عائد کیے تھے۔ اقوام متحدہ کے اعداد وشمار کے مطابق دارفور تنازعہ کے نتیجے میں آٹھ برس کے دوران کم ازکم تین لاکھ افراد ہلاک ہو چکے ہیں۔ سوڈانی صدرعمر البشیر کے بقول دارفور کا تنازعہ بہت پرانا اور روایتی ہے۔ انہوں نے دارفور میں حکومتی اقدامات کا دفاع کرتے ہوئے کہا،’ بطور حکومت ہم ان طاقتوں کے خلاف لڑے، جنہوں نے ریاست کے خلاف ہتھیار اٹھا رکھے تھے‘۔ انہوں نے کہا کہ اس دوران کچھ باغیوں نے مقامی قبائل پر حملہ بھی کیا، جس کے نتیجے میں جانی نقصان ہوا۔ صدرعمرالبشیر نے کہا کہ مغربی میڈیا میں ہلاکتوں کی تعداد دانستہ طور پر بڑھا چڑھا کر پیش کی گئی،’ یہ ریاست کی ذمہ داری ہے کہ وہ باغیوں کے خلاف لڑے، لیکن اس دوران ہم نے دارفور کے مقامی افراد کو کوئی زک نہیں پہنچائی‘۔ 2003ء میں شروع ہونے والے اس تنازعہ کے نتیجے میں اقوام متحدہ کے اندازوں کے مطابق تقریبا 1.8 ملین افراد بے گھر ہو چکے ہیں۔ عمرالبشیر نے گارڈین کو انٹرویو دیتے ہوئے کہا کہ ICC کی طرف سے ان پر لگائے جانے والے الزامات جھوٹ کا پلندہ ہے۔ انہوں نے کہا کہ اس عدالت کے چیف پراسیکیوٹر لوئیس مورینو اوکامپو کا رویہ منصفوں والا نہیں بلکہ سیاسی کارکنوں والا ہے۔,سوڈانی صدرعمر البشیر نے درافوار تنازعہ کی ذمہ داری قبول کر لی ہے۔ گارڈین کے دیے گئے ایک انٹرویو میں البتہ انہوں نے بین الاقوامی فوجدرای عدالت پر الزام عائد کیا کہ اس نے ’جھوٹ کی ایک مہم‘ شروع کر رکھی ہے۔
 امریکا کی نیشنل اکیڈمی برائے سائنسز ز کی ایک ریسرچ میں پہلی مرتبہ یہ واضح کیا گیا ہے کہ انسانی صحت اور زمین کے ماحول کو بہتر کرنے کے لیے گوشت کم کھانا چاہیے اور پھل و سبزی کو روزانہ کی خوراک میں زیادہ شامل کرنا نہایت اہم ہے۔ ریسرچ کے مطابق اگر خوراک میں گوشت کم کرنے کے ساتھ ساتھ پھلوں اور سبزیوں کا زیادہ استعمال عام ہو جاتا ہے تو سن 2050 تک کئی لاکھ انسان قبل از وقت مرنے سے بچ سکیں گے۔ اِس لائف اسٹائل سے ہیلتھ کیئر کی مد میں اربوں ڈالر بھی بچائے جا سکتے ہیں۔ کم گوشت کھانے اور پھل و سبزیوں کے زیادہ استعمال سے قبل از موت سے بچا جا سکتا ہے  امریکن نیشنل اکیڈمی برائے سائنسز کی ریسرچ رپورٹ میں تلقین کی گئی ہے کہ خوراک کے لیے مقرر کیے گئے عالمی رہنما اصولوں پر اگر پوری طرح عمل ہو جائے تو سن 2050 تک 51 لاکھ انسان موت کے منہ میں قبل از وقت جانے سے بچ سکتے ہیں۔ اِس کے علاوہ ہر قسم کے گوشت سے اجتناب کرنے والے اور پھل سبزیاں استعمال کرنے والے 81 لاکھ انسان بھی زیادہ صحت مندانہ زندگی بسر کر سکتے ہیں۔ ان ہدایات کی روشنی میں اگر 29 فیصد لوگ زندگی بسر کرنا شروع کر دیں تو سبز مکانی گیسوں کے اخراج میں 63 فیصد اور ویگان خوراک مقبول ہونے پر 70 فیصد کمی واقع ہو سکتی ہے۔ اِس کے ساتھ ساتھ مختلف ملکوں کو 700 ارب سے ایک ہزار ارب ڈالر کی بچت یقینی ہے۔,ماہرین کا خیال ہے کہ کم گوشت کھانے اور پھل و سبزیوں کے زیادہ استعمال سے قبل از موت سے بچا جا سکتا ہے۔ ماہرین کے مطابق پھل و سبزیوں کا استعمال ماحول کو بہتر بنانے کے لیے بھی مفید ہے۔
 نگران کابینہ کی تشکیل میں ابتدائی طور پر مشکلات پیش آ رہی تھیں تاہم پیر کی شب وزیراعظم ہاؤس سے جاری ہونیوالے سرکاری اعلامیے میں بتایا گیا کہ نگران کابینہ کا چناؤ ہو گیا ہے۔ کابینہ میں چاروں صوبوں کو نمائندگی دی گئی ہے۔ نگران وزراء میں ملک حبیب، ڈاکٹر مشتاق خان، ڈاکٹر مصدق ملک، احمر بلال صوفی، عارف نظامی، احسن اشرف شیخ ، شہزادہ جمال، سہیل وجاہت صدیقی، مقبول ایچ ایچ رحمت اللہ، میر حسن ڈومکی، ڈاکٹر ثانیہ نشتر اور جمال شاہ کاکا خیل شامل ہیں۔ نگران وزیراعظم میر ہزار خان کھوسو کے اپنا عہدہ سنبھالنے کے ایک ہفتے بعد کابینہ تشکیل دی گئی ہے  دریں اثناء سابق وزیر داخلہ رحمان ملک کا کہنا ہے کہ نگران حکومت اور چیف جسٹس کو طالبان کی ان دھمکیوں کا نوٹس لینا چاہیے جن کی وجہ سے طالبان مخالف سیاسی جماعتوں کو مشکلات کا سامنا ہے۔ سپریم کورٹ کے باہر صحافیوں سے گفتگو کرتے ہوئے رحمان ملک نے کہا، ’’وہ جماعتیں جو انتخابات میں جائیں گی ان کو جب یہ خطرہ ہو گا کہ طالبان نے بمباری کرنی ہے یعنی سیاست کے ایک جزو کو کھلی چھٹی اور دوسرے پر بم چلیں گے تو پھر فیصلہ تو نہ ہو سکا۔‘‘  اسی دوران الیکشن کمیشن کی طرف سے عام انتخابات کے لیے کاغذات نامزدگی کی جانچ پڑتال کا کام دوسرے دن بھی جاری ہے جو سات اپریل کو مکمل ہو گا۔ الیکشن کمیشن کے مطابق ملک بھر سے قومی و صوبائی اسمبلیوں کے لیے 13 ہزار امیدواروں نے کاغذات جمع کرائے جن میں سے اب تک 7 ہزار کی سکروٹنی ہو چکی ہے۔,پاکستان میں 14 رکنی نگران وفاقی کابینہ نے منگل دو اپریل کو حلف اٹھا لیا ہے۔ نگران وزیراعظم میر ہزار خان کھوسو کے اپنا عہدہ سنبھالنے کے ایک ہفتے بعد کابینہ تشکیل دی گئی ہے۔ صدر آصف علی زرداری نے ان ارکان سے حلف لیا۔
جو چھ مبلغین اگلے دو سال تک ڈنمارک میں داخل نہیں ہو سکیں گے، اُن میں کینیڈا، سعودی عرب، شام اور امریکا سے تعلق رکھنے والے پانچ مسلمان مبلغین کے ساتھ ساتھ متنازعہ امریکی پادری ٹیری جونز بھی شامل ہے، جس نے سن 2011ء میں قرآن مجید کے نسخے جلا  دیے تھے۔ اس پابندی کے حوالے سے تفصیلات کا اعلان کرتے ہوئے ڈنمارک کی خاتون وزیر برائے مہاجرت اور انضمام اِنگر سٹوئے برگ نے کہا:’’مجھے خوشی ہے کہ اب یہ بات سب پر واضح ہو گئی ہے کہ ان لوگوں کو ڈنمارک میں خوش آمدید نہیں کہا جائے گا۔‘‘ انہوں نے اس فہرست میں شامل چھ افراد کو ’نفرت پھیلانے والے‘ ایسے انتہا پسند مذہبی مبلغین قرار دیا، جو اُن کے بقول ’ہماری جمہوریت کے ساتھ ساتھ آزادی اور انسانی حقوق جیسی ہماری بنیادی قدروں کو بھی کھوکھلا کرنے کی کوشش کرتے ہیں‘۔ متنازعہ امریکی پادری ٹیری جونز نے 2011ء میں قرآن مجید کے نسخے جلا  دیے تھے ابھی یہ بات واضح نہیں ہے کہ آیا ان چھ میں سے کسی مبلغ نے حالیہ برسوں میں ڈنمارک کا دورہ بھی کیا تھا۔ جرمن نیوز ایجنسی ڈی پی اے نے البتہ اپنی ایک رپورٹ میں بتایا ہے کہ امریکی امام کمال المکّی ماضی میں اسکنڈے نیویا کے اس ملک میں جا چکا ہے جبکہ کینیڈا کا مسلمان عالم بلال فلپس سن 2011ء میں ڈنمارک کے سفر پر گیا تھا۔ ڈنمارک اس طرح کی قانون سازی کرنے والا پہلا یورپی ملک نہیں ہے۔ برطانیہ میں بھی ایسے افراد کو ملک میں داخل ہونے سے روکا جا سکتا ہے، جو جرائم کے مرتکب ہونے پر سزا یافتہ ہوں یا جن کی موجودگی ’عوامی مفاد میں نہ ہو‘۔ ,ڈنمارک نے ’نفرت پھیلانے والے‘ چھ غیر ملکی مبلغین کے ملک میں داخلے پر دو سال کی پابندی عائد کر دی ہے۔ ان مبلغین میں پانچ مسلمان مبلغین کے ساتھ ساتھ قرآن مجید کے نسخے جلانے والا متنازعہ امریکی پادری ٹیری جونز بھی شامل ہے۔
چين ميں شہری ترقی کے سلسلے ميں مکانات کو منہدم کرنے کی ايک بڑی مہم جاری ہے۔ کاشغر کے ايک ايغورتاجر ابوالقاسم کو بھی اپنے ايک صدی پرانے، مٹی کی اينٹوں سے بنے مکان کو بچانے کے ليے حکام سے نبرد آزما ہونا پڑا۔ جب اُس نے سن 2004 ميں مغربی چينی صوبے سنکيانگ کے دارالحکومت کاشغر ميں اپنے اس مکان کو چھوڑنے سے انکار کيا تھا، تو پوليس اُسے ہتھکڑياں لگا کر مقامی تھانے لے گئی تھی۔ قاسم کی پريشانی غالباً چين کے شہريوں کی سب سے زيادہ عام پريشانی ہےليکن سنکيانگ کے صوبے کے حوالے سے اس کا ايک خاص پہلو بھی ہے کيونکہ ماہرين کا يہ خيال ہے کہ مکانات کو گرا کر ترک نژاد ايغورمسلمان اقليت کے تشخص کو مٹايا جا رہا ہے۔ سنکيانگ ميں تين سال سے بھی زيادہ عرصہ گذارنے والے، آسٹريلين نيشنل يونيورسٹی کے ايک گريجويٹ ٹام کلف نے کہا: ’’بے چينی پھيلنے کی ايک بڑی وجہ يہاں زمين اور جائيداد کی ضبطی ہے۔ بہت سے ايغور يہ سمجھتے ہيں کہ اُن کی زمينوں کو کم معاوضے پر اُن سے چھينا جا رہا ہے اوروہ اس کے خلاف کوئی قانونی چارہ جوئی تک بھی نہيں کر سکتے۔ ‘‘,چين ميں شہری ترقی کے پروگراموں کے دوران بہت سے شہريوں کو اپنی زمينوں اور مکانات سے محروم ہونا پڑتا ہے۔ ملک کے صوبے سنکيانگ کی مسلم ايغور اقليت کو اسکے علاوہ يہ شکايت بھی ہے کہ اس طرح اُس کا تشخص مٹايا جارہا ہے۔
کہا جا رہا ہے کہ دنیا بھر سے دو سو کے قریب اقوام کے نمائندے میکسیکو کے مشہور و معروف سیاحتی شہر کانکُون میں پیر سے ایک عالمی کانفرنس میں شریک ہو رہے ہیں۔ ان کی کوشش ہو گی کہ کوئی متفقہ لائحہ عمل مرتب کر سکیں تا کہ زمین کے گرم ہوتے ماحول کے عمل کو سست کیا جا سکے۔ اس عالمی اجتماع میں ماحول آلودہ کرنے والی ضرر رساں سبز مکانی گیسوں کو خارج کرنے والے دو بڑے ملک یعنی امریکہ اور چین بھی شریک ہیں۔  ماحول دوست تنظیموں اور اداروں کے اہم افراد کے ہمراہ سرگرم کارکن اور ورکرز مختلف سیشنوں، ریلیوں میں شرکت کے ساتھ ساتھ بینروں اور پلے کارڈز کے ذریعے عالمی لیڈروں کو کسی نتیجے تک پہنچانے کے لئے اپنی سی کاوشیں کریں گے۔ دنیا بھر کے مختلف ملکوں اور اداروں کے وفود اتوار کی رات تک مسلسل میکسیکو پہنچ رہے تھے۔ کانکُون میں پیر سے ایک عالمی میلے کا سماں پیدا ہو جائے گا۔ کانکُون شہر میں کانفرنس کا مقام ہوٹل مون پیلس ہے جو انتہائی حفاظتی حصار میں کردیا گیا ہے۔ اس کے گردا گرد سکیورٹی چوکس ہے۔ ساحل پر جنگی جہاز کسی بھی ممکنہ خطرے کو روکنے کے لئے موجود ہیں۔ اگلے سال عالمی ماحولیاتی کانفرنس کی میزبانی جنوبی افریقہ کے شہر ڈربن کو تفویض کی جا چکی ہے۔,بحیرہ کیربیئن کے کنارے میکسیکو کے مشہور سیاحتی شہر کانکُون میں تقریباً ساری دنیا کے لیڈران ماحولیاتی تبدیلیوں کے احساس تلے کسی مثبت پیش رفت کو امکانی طور پر حتمی شکل دینے کی کوشش کریں گے۔
 دُوکُو وائرس ایسے وقت میں منظر عام پر آیا ہے جب یورپ میں ایسے دفاعی سائبر حملوں کی تکینک پر غور ہو رہا ہے، جو وائرس کے حملے سے قبل ہی اس پر حملہ آور ہو جائیں۔ تاہم کئی ماہرین کا کہنا ہے کہ دُوکُو اور سٹکس نیٹ وائرس کی ساخت کو دیکھتے ہوئے پیشگی دفاعی حملوں کی افادیت نہ ہونے کے برابر ہے۔   واضح رہے کہ رواں سال کے آغاز میں نیو یارک ٹائمز نے اپنی ایک رپورٹ میں دعویٰ کیا تھا کہ یہ وائرس امریکی اور اسرائیلی حکومت نے تخلیق کیا تھا۔ ماہرین کے بقول سٹکس نیٹ کے برعکس دُوکُو وائرس یکدم نہیں پھیلتا مگر مخصوص کمپیوٹرز کو ایک معینہ مدت تک متاثر کرتا ہے۔ یہ وائرس فاصلے سے کنٹرول بھی کیا جا سکتا ہے۔ سٹکس نیٹ وائرس نے جرمن کمپنی سیمنز کی بنی ہوئی ایسی مشینری کے نظام پر حملے کیے تھے جو بجلی گھروں، اور تیل و گیس کے نظام سے متعلق ہوتی ہیں۔ دُوکُو وائرس نے البتہ فی الحال سیمنز کے کسی نیٹ ورک کو متاثر نہیں کیا ہے۔ جرمنی میں اب سائبر حملوں سے نمٹنے کے لیے وفاقی سطحح پر ایک وزارت کی ضرورت بھی محسوس کی جا رہی ہے۔,قومی سطح پر اہمیت کے حامل کمپیوٹر نیٹ ورکس پر Duqu نامی وائرس کے حملوں نے اب پری ایمپٹیو دفاعی حملوں کی افادیت کو مشکوک کر دیا ہے۔
تولو پر ’مارکسسٹ لیننسٹ کمیونسٹ پارٹی‘ کا رکن ہونے کا الزام ہے۔ اس گروہ پر ترکی میں پابندی عائد ہے اور ترک حکومت نے اسے دہشت گرد گروہ کا درجہ دیا ہوا ہے۔ ترکی میں جرمن صحافی کی حراست برلن اور انقرہ کے درمیان تناؤ کا باعث بنی رہی ہے۔ جرمن صحافی تولو کی وکیل کیدر ٹونک نے نیوز ایجنسی اے ایف پی کو بتایا،’’ تولو کو جوڈیشل کنٹرول  کے تحت رہائی کا حکم سنایا گیا ہے۔ ‘‘ اے ایف پی کی رپورٹ کے مطابق تولو رہائی حاصل کرنے کے بعد بھی ہر ہفتے انتطامیہ کو رپورٹ کریں گی اور انہیں ترکی سے باہر سفر کرنے کی اجازت نہیں ہوگی۔ جرمن چانسلر انگیلا میرکل نے بھی تولو کی رہائی پر مسرت کا اظہار کیا ہے۔ چانسلر میرکل کا کہنا ہے،’’  ایک حوالے سے سے یہ اچھی خبر ہے کہ تولو کو رہائی مل گئی ہے لیکن یہ مکمل اچھی خبر نہیں ہے کیوں کہ وہ ترکی سے باہر نہیں جا سکتی اور اب بھی اس کے خلاف کیس جاری ہے۔‘‘ تولو ای ٹی ایچ اے نامی نیوز ایجنسی میں بطور صحافی اور مترجم کام کرتی تھی۔ تولو نے استنبول کی عدالت کو بتایا  کہ اسے ترکی میں آزادی رائے کے اظہار  کے خلاف کریک ڈاؤن کی وجہ سے حراست میں لیا گیا۔ ابتدائی دنوں میں تولو اپنے تین سال کے بیٹے کے ساتھ جیل میں قید رہی۔ اس کا شوہر سوات کورلو کو بھی دہشت گردی کے الزام میں گرفتار کیا گیا تھا لیکن اسے نومبر میں رہائی مل گئی تھی۔,ترکی کی ایک عدالت نے جیل میں قید جرمن خاتون صحافی میزالے تولو اور پانچ دیگر افراد کو رہا کرنے کا حکم دیا ہے۔ انہیں بائیں بازو کے ایک گروہ کا رکن ہونے کے الزام میں گرفتار کیا گیا تھا۔
