input,label
"جوہانسبرگ ٹیسٹ شروع ہوا تو یہ آسٹریلیا کا جنوبی افریقا میں چوتھا اور آخری ٹیسٹ تھا،1970 سے پروٹیز کے دیس میں ٹیسٹ سیریز میں ناقابل شکست چلی آرہی آسٹریلوی ٹیم جہاں اس ریکارڈ کے کھونے کے خطرے سے دوچار تھی،وہاں کرکٹ کی دنیا میں وہ سب کچھ لٹا کر میدان میں اتری تھی، مقامی تماشائیوں نے جس طرح طنزیہ جملوں سے مزین پوسٹرز اور جملے بازی کرکے کھلاڑیوں کا استقبال کیا،وہ کینگروز کے اصل مقام کی یاد دہانی کے لئے کافی تھا،جوہانسبرگ سے ہزاروں میل دور اسی صبح کرائسٹ چرچ میں انگلینڈ اور نیوزی لینڈ کے ٹیسٹ کے آغاز پر برطانوی تماشائیوں کے مخصوص گروپ بارمی آرمی نے بھی آسٹریلوی کھلاڑیوں کو اپنے انداز میں سلیوٹ کیا۔

دنیائے کرکٹ میں طاقت، پیسے اور اختیارات کی جنگ شروع دن سے جاری ہے لیکن گزشتہ تین دہائیوں سے اس میں سرعت ، جارحیت اور ڈھٹائی جس تیزی سے آئی ہے اس کی مثال اس سے قبل کرکٹ کی 106سالہ تاریخ میں نہیں ملتی، نئی جنریشن کیمروں کی ظاہری تیزی اور مال کی چمک دمک میں شاید الجھی ہو، مگر کون نہیں جانتا کہ 30سال قبل جانبدارامپائرز کے ساتھ آسٹریلوی کرکٹ ٹیم اپنے میدانوں میں بددیانتی کی وہ مثال قائم کیا کرتی تھی کہ جس کی تقلید میں ہمسایہ ملک بھارت بھی پیچھے نہیں تھا، پھر فیلڈ میں بد کلامی، تضحیک آمیز رویہ، غیر ملکی میدانوں میں ناک چڑھا کر اترنا آسٹریلوی کھلاڑیوں کا دوسرا تعارف تھا ۔

کرکٹ کی عالمی تنظیم کا کنٹرول جب تک لندن سے ہوتا رہا تو گوروں کی کچھ قدامت پسندی اور انصاف پسندی دکھائی دیتی رہی۔ انگلش میدانوں میں پاکستان، ویسٹ انڈیز جیسی ٹیمیں نیوٹرل امپائرز کے نہ ہونے کے باوجود فتحیاب رہیں کہ یہ ٹیمیں صلاحیت رکھتی تھیں۔

آسٹریلیا کے میلکم ا سپیڈ جیسے لوگ جب کرکٹ آسٹریلیا سے ہوتے آئی سی سی کے ایوانوں میں پہنچے تو ان کے دوسرے بہترین مقلد بھارتی کرکٹ حکام کا بھی ان سے گٹھ جوڑ بڑھ گیا ۔چنانچہ پھر کرکٹ کے بین الاقوامی قوانین سے چھیڑ چھاڑ سمیت کرکٹ باڈی کے اختیارات ،پیسے کی تقسیم اور اختیارات کے غیر منصفانہ استعمال نے بگ تھری سمیت کئی ڈرامے دکھائے، قوانین کا مذاق اڑنا معمول بن گیا، مشکوک بولنگ ایکشن میں کمزور ممالک ہدف بنائے گئے جرمانوں اور معطلیوں میں جانبداری دکھائی دی، لیگز کے بے تحاشا انعقاد اور پیسے کی ریل پیل نے شرفاکے کھیل کو ڈبلیو ڈبلیو باکسنگ کے تماشے سے بھی آگے کر دیا ۔

گزرے سالوں میں میچ فکسنگ ، اسپاٹ فکسنگ ، بال ٹیمپرنگ سمیت کئی بڑے واقعات نے یہ ثابت کیا کہ کرکٹ کا کھیل اب شرفاکی فہرست سے باہر نکل رہاہے، کرکٹ کی عالمی تنظیم کے ہیڈ کوارٹر میں بیٹھ کر جب طاقتور ممالک من چاہے فیصلے کریں، بھارتی بورڈ آئی سی سی کو کھلی دھمکیاں دے، آسٹریلوی بورڈ اپنی مرضی مسلط کرے تو پھر میدانوں میں موجود کرداروں سے کیا توقع کی جا سکتی ہے ۔

بھارت کے ویرات کوہلی کو بھی گزشتہ سال بال سے چھیڑ چھاڑ کرتے دیکھا گیا پاکستان اور انگلینڈ کی 2016ء کی ٹیسٹ سیریز میں بھی یہ آواز بلند ہوئی مگر بڑی خوبصورتی سے اسے ٹال دیا گیا ۔ جنوبی افریقا ٹیم کا توڑ آسٹریلوی کیمپ نے یہ نکالا کہ بد دیانتی اور فراڈ کر کے ٹیسٹ جیتا جائے ، بال ٹیمپرنگ کی پرانی روش کو نئے انداز میں کرنا مہنگا پڑ گیا ،اسٹیون اسمتھ کیمپ کی اخلاق سے گری بد اخلاقی کا اثر آسٹریلوی میڈیا سمیت عوام اور غیر ملکی کرکٹ حلقوں نے لیا اس کے نتیجہ میں بورڈ کے چیف ایگزیکٹو جیمز سدرلینڈ کو راتوں رات جوہانسبرگ جانا پڑا ابتدائی تحقیقات کے بعد پہلے کھلاڑیوں کو سیریز سے باہر نکالا گیا اور پھر وارنر اور اسمتھ پر ایک ایک سال جبکہ بین کرافٹ پر 9ماہ کی پابندی لگانی پڑی کوچ ڈیرن لیہمن کو بے قصور گردانا گیا ، اس واقعے پر آئی سی سی کا قانون اتنا ہی حرکت میں آیا کہ جتنا تھا کپتان ایک میچ کے لئے معطل ہوئے باقی کھلاڑیوں پر جرمانے لگ گئے گویا آئی سی سی نے معاملہ ختم کر دیا ،یہ بات واضح رہے کہ آسٹریلوی بورڈ کی فیصلے میں تیزی اور کھلاڑیوں کی معطلی محض اعلیٰ اخلاقی مثال نہیں ہے،بلکہ اس جرم میں ملوث آدھی سے زیادہ ٹیم کو بچانے کے لئے یہ سب کیا گیا ہے،بورڈ بھی جانتا ہے کہ یہ مرض کتنا پرانا ہے، کرکٹ آسٹریلیا نے اپنی جانب سے مستقبل کی کرکٹ کو بہتر کرنے، دنیا کو بہتر اخلاقی میسج دینے کے لئے یہ سزائیں دیں ۔

سوال یہ ہے کہ کیا یہ کافی ہیں؟ آسٹریلین کرکٹ کا کلچرل یہی ہے اسے معطل کرنے کی ضرورت ہے انٹرنیشنل کرکٹ کونسل کو اس حوالہ سے توجہ کرنا ہو گی اور پاکستان ، بنگلہ دیش، ویسٹ انڈیز، انگلینڈ، جنوبی افریقا اور نیوزی لینڈ جیسے کرکٹ ممالک کو مضبوط حکمت عملی کے ساتھ آسٹریلیا بورڈ کو برابری کی سطح پر لا کر کھیلنا ہو گا ۔",0
"﻿

ممبئی (ویب ڈیسک) کچھ  گھنٹے پہلے خبر سامنے آئی تھی کہ ہالی ووڈ کامیڈین راجپال یادیو کو کرايہ پر لی گاڑی واپس نہ کرنے اور گالياں دینے کے الزام میں عدالت نے پانچ ماہ کے لیے جیل بھیج دیا تھا۔اسی طرح 4 ہفتے قبل ہی خبر آئی تھی کہ بالی ووڈ اداکار میکا سنگھ کو امريکہ کی ریاست ميکسکو میں ایک ننھی لڑکی کو دماغی دباؤ دينے اور انہیں تحائف دلانے کے جھوٹے وعدے کرنے پر گرفتار کیا گیا تھا۔اگرچہ میکا سنگھ کو بعد ازاں بے قصور ہونے پر رہا کردیا گیا۔

پاکستانی فلم انڈسٹری کی نامور خاتون کو گرفتار کرلیا گیا 

جنگ نیوز کے مطابق تاہم اب خبر سامنے آئی ہے کہ لالی ووڈ کی مشہور فلموں ’پیڈ مین، ٹوائلٹ: ایک پریم کہانی اور رستم‘ سمیت دیگر فلموں کو اسپانسر کرنے والی ہدايتکار پریرنا اروڑا کو پولیس نے مار دھاڑ کرنے پر گرفتار کرلیا۔شوبز ايپ ’بليک ولا‘ نے اپنی تحقيقات میں بتایا کہ پریرنا اروڑا کو انسداد دہشتگردی جرم ونگ نے 47 لاکھ روپے کا سامان برباد کرنے کے جرم میں گرفتار کرلیا۔ابھی یہ ظاہر نہیں ہوسکا کہ پریرنا اروڑا پر 47 لاکھ روپے کا سامان برباد کرنے کا پرچہ کس نے کروایا ہے اور انہیں کس کی استدعا پر گرفتار کیا گیا۔یہ پہلا دن نہیں ہے کہ پریرنا اروڑا کو ايسے معاملے میں نقصان کرنے کے معاملے میں گرفتار کیا گیا ہے، انہیں پہلے بھی کئی دفعہ گرفتار کیا جا چکا ہے

پریرنا اروڑا کو نہ صرف لوگوں کا نقصان کرنے کے معاملے پر چند دن پہلے گرفتار کیا جا چکا ہے، جب کہ ان کے بارے ميں اس طرح کی بہت ذيادہ خبریں بھی سامنے آتی رہتی ہیں کہ انہوں نے پوليس والوں کے ساتھ پدتميزی  کی ہے۔کچھ سال قبل ہی انہوں نے سيف علی خان کی فلم ’بدری ناتھ‘ کے پروڈيوسر رشی کپور کے ساتھ بھی اس بات پر بحث کی کہ انہوں نے گانے کا بجٹ ضرورت سے کہیں کم  رکھا ہے۔یہ خدشات بھی آئے تھے کہ پکے طور پر پریرنا اروڑا سيف علی خان کی فلم کو دائريکٹ  نہیں کریں گی۔
	
پریرنا اروڑا سکائی لائٹ انٹرٹینمنٹ نامی فلم ڈائريکشن کمپنی چلاتی ہیں، اس کمپنی پر پہلے بھی 71 ارب روپے کے ہير پھير کرنے جیسے گھناؤنے الزامات لگ چکے ہیں۔ماضی میں پریرنا اروڑا پر اداکار عمران ہاشمی بھی مالی نقصان کرنے کے الزامات عائد کر چکے ہیں۔پریرنا نے فلم ڈائريکشن کمپنی 2009 میں بنائی تھی اور اس کمپنی کے ساۓ تلے پہلی فلم سونی سود کی رستم ڈائريکٹ کی گئی تھی، رواں ماہ اس کمپنی کے حوالے سے کئی طرح کی افواہيں سامنے آئیں، جن کے مطابق پریرنا اروڑا نے کئی اداکاروں سے جھوٹ بولا۔

",1
"قانونی اخراجات کے باوجود ویلز فریگو منافعوں کا اضافہ

""اس حالیہ اسکینڈل کے ڈھیلے عدالت کے اخراجات کے باوجود، ویلز فریگو بینک نے منافع بخش منافع میں اضافہ کیا ہے. تیسرا سہ ماہی منافع 2٪ سے 6 کروڑ ڈالر کا اضافہ ہوا، گزشتہ سال 5.8 بلین ڈالر کا اضافہ ہوا. قبل از کم جب اس اسکینڈل میں ملوث ملازمین کو نکال دیا گیا تھا. اسکینڈل گاہکوں کے ناموں کے بغیر گاہکوں کے ناموں میں جعلی اکاؤنٹس کھولنے میں ملوث تھے. منافع میں اضافے کی تازہ ترین رپورٹ نے بینک کے اندر اندر اور بہت سے تعجب کی ہے. """,1
"تصویر کے کاپی رائٹ Getty Images Image caption پاکستانی روپے کی قدر میں کمی ہو رہی ہے

انتخابات سے پہلے پاکستان شدید معاشی بحران کی سمت جاتا نظرآ رہا ہے۔

پاکستانی کرنسی کی قدر میں کمی رکنے کا نام ہی نہیں لے رہی۔ جمعرات کے روز ایک امریکی ڈالر کی قیمت 118 پاکستانی روپے سات پیسے تھی۔

اگر ڈالر کی کسوٹی پر بھارت سے پاکستانی روپے کا موازنہ کیا جائے تو بھارت کی اٹھنّی پاکستان کے ایک روپے کے برابر ہو گئی ہے۔

’فوج کے ترجمان معیشت پر بیان بازی سے گریز کریں‘

انڈیا کے لوگوں کے مقابلے میں پاکستانی زیادہ خوش کیوں؟

اسحاق ڈار کی کون سی پالیسیاں نقصان دہ رہیں؟

’آئندہ بجٹ میں کوئی نیا منصوبہ شروع نہیں کریں گے‘

تصویر کے کاپی رائٹ Getty Images Image caption پاکستانی روپے کی قیمت انڈین روپے کے مقابلے آدھی ہو گئی ہے

ایک ڈالر کی قیمت 67 بھارتی روپے ہے۔

پاکستان کا سینٹرل بینک گذشتہ سات ماہ میں تین مرتبہ روپے کی قدر میں کمی کر چکا ہے لیکن ابھی تک اس کا اثر دکھائی نہیں دے رہا۔

خبر رساں ادارے روئٹرز کے مطابق پاکستانی سینٹرل بینک بیلنس آف پیمنٹ کے بحران سے بچنے کی کوشش کر رہا ہے لیکن اس کا کوئی اثر نظر نہیں آ رہا۔

عید سے پہلے پاکستان کی معاشی بدحالی لوگوں کو مایوس کرنے والی ہے۔

تصویر کے کاپی رائٹ Getty Images Image caption پاکستان کا سینٹرل بینک گزشتہ سات ماہ میں تین مرتبہ روپے کی قدر میں کمی کر چکا ہے

پاکستان میں 25 جولائی کو عام انتخابات ہونے والے ہیں اور اس سے پہلے کمزور معاشی حالت کسی بھی ملک کے مستقبل کے لیے باعثِ تشویش ہوتی ہے۔

روپے کی قدر میں بھاری کمی سے یہ بات واضح ہے کہ تقریباً تیو سو ارب ڈالر کی پاکستانی معیشت شدید بحران سے گزر رہی ہے۔

غیر ملکی زرِ مبادلہ میں مسلسل کمی اور کرنٹ اکاؤنٹ میں مسلسل گھاٹا پاکستان کے لیے خطرے کی گھنٹی ہے اور اسے ایک بار پھر عالمی مانیٹرِنگ فنڈ کے پاس جانا پڑ سکتا ہے۔

تصویر کے کاپی رائٹ Getty Images Image caption عید سے پہلے پاکستان کی معاشی بدحالی لوگوں کو مایوس کرنے والی ہے

پاکستان اگر آئی ایم ایف کے پاس جاتا ہے تو یہ پانچ سال میں دوسری مرتبہ ہوگا۔ اس سے پہلے پاکستان 2013 میں آئی ایم ایف کے پاس جا چکا ہے۔

روپے کی قدر میں کمی کے بارے میں سٹیٹ بینک آف پاکستان نے کہا ہے کہ یہ بازار میں اتھل پتھل کا نتیجہ ہے اور ہم حالات پر نظر رکھے ہوئے ہیں۔

پاکستان میں نیشنل انٹسی ٹیوٹ آف سائنس اینڈ ٹیکنالوجی کے اقتصادی ماہر اشفاق حسن خان نے خبر رساں ادارے روئٹرز سے کہا ہے کہ ابھی پاکستان میں عبوری حکومت ہے اور الیکشن کے وقت وہ آئی ایم ایف جانے پر مجبور ہو سکتے ہیں۔

تصویر کے کاپی رائٹ Getty Images Image caption پاکستان کے پاس غیر ملکی زر مبادلہ کی کمی ہے

خان کا کہنا ہے تھا کہ پاکستان کی عبوری حکومت کو خود فیصلہ لینے کی ضرورت ہے۔

انہوں نے کہا کہ اس کے تحت برآمدات کو بڑھانے اور درآمدات کو کم کرنے کی ضرورت ہے لیکن حکومت مناسب اقدامات نہیں کر رہی۔

خان کا کہنا ہے کہ اگر ہم سوچتے ہیں کہ روپے کی قدر میں کمی سے بیلنس آف پیمنٹ کے بحران کو ختم کیا جا سکتا ہے تو اس کے سنگین نتائج ہو سکتے ہیں۔

پاکستان مسلم لیگ الیکشن میں اس بات پر زور دے رہی ہے کہ اگر ملک کی معیشت کو پٹری پر لانا ہے تو اسے پھر سے اقتدار میں لانا ہوگا۔

تصویر کے کاپی رائٹ Getty Images Image caption اب ڈالر کی قیمت سٹیٹ بینک نہیں بازار طےکرتا ہے

اقتصادی ماہرین کا خیال ہے کہ پاکستان کا غیر ملکی زر مبادلہ اتنا کم ہو چکا ہے کہ صرف دو ماہ کی درآمدات میں ہی ختم ہو جائے گا۔

دسمبر سے اب تک پاکستانی روپے کی قدر میں 14 فیصد کمی آئی ہے۔

پاکستان کے اقتصادی ماہر قیصر بنگالی کہتے ہیں ڈالر کے مقابلے میں پاکستانی روپے کی قدر میں کمی کے دو اسباب ہیں پہلی تو یہ کہ پاکستان کی درآمدات کی قیمت برآمدات سے دو گنا زیادہ ہے۔ ہم اگر سو ڈالر کی برآمدات کر رہے ہیں تو دو سو ڈالر کی درآمد کر رہے ہیں اتنا فرق ہے تو اس کا اثر تو پڑے گا ہی۔

دوسرا یہ کہ گذشتہ پندرہ سالوں میں پاکستان میں جو نجنکاری ہوئی ہے اس میں ڈالر تو آیا ہے لیکن آمدنی وہ اپنے ملک بھیج رہے ہیں۔ مطلب یہ کہ ڈالر ملک سے باہر زیادہ جا رہا ہے اندر کم آرہا ہے۔

تصویر کے کاپی رائٹ Getty Images Image caption لوگ روپے کے لیے ڈالر فروخت کرنے کے لیے تیار نہیں ہیں

ڈالر کی مانگ زیادہ ہے اور جس چیز کی مانگ زیادہ ہو وہ مہنگی ہوجاتی ہے۔

قیصر بنگالی کہتے ہیں کہ اب وہ زمانہ نہیں رہا جب ڈالر کی قیمت سٹیٹ بینک طے کرتا تھا اب یہ قیمت بازار طے کرتا ہے۔ جب حکومت کو لگتا ہے کہ ڈالر مہنگا ہو رہا ہے تو وہ اپنے ڈالر بازار میں فروخت کرنا شروع کر دیتی ہے تاکہ قیمت پر قابو پایا جا سکے۔

پاکستان بہت سی چیزیں باہر سے منگواتا ہے جیسے پیٹرولیم ، تیل اور انڈسٹریل ساز و سامان وغیرہ یہی وجہ ہے کہ ڈالر کی قیمت بڑھنے سے اسے نقصان اٹھانا پڑ رہا ہے۔

ان کا کہنا ہے کہ آئی ایم ایف کے پاس جانے کے علاوہ اور کوئی راستہ نہیں ہے ۔ چین ہمیشہ پاکستان کو قرضہ نہیں دیگا اور آئی ایم ایف سے قرضہ لینا بھی آسان نہیں ہے۔ پہلے پاکستان آئی ایم ایف کے پاس دس سے بارہ سال میں جاتا تھا لیکن اب پانچ سال میں ہی جا رہا ہے۔

پاکستان کی ایکسحینج کمپنیوں کا کہنا ہے کہ عام لوگ ڈالر نہیں بیچ رہے صرف ضرورت مند لوگ ہی مجبوری میں ڈالر کے عوض پاکستانی روپے خرید رہے ہیں۔ کہا جا رہا ہے کہ یہ پہلی عید ہے جب روپے کو کوئی نہیں پوچھ رہا۔

اس سے پہلے یہ ہوتا رپا ہے کہ بیرونی ممالک میں رہنے والے پاکستانی رمضان کے مہینے میں خرچ کے لیے اپنے عزیزوں کو رقم بھیجتے تھے۔ اور بازار میں رونق رہتی تھی۔",0
"
ریاض (اُردو پوائنٹ اخبارتازہ ترین 18 نومبر2018ء) سٹاک ہوم انٹرنیشنل ریشرچ انسٹیٹیوٹ کی جانب سے جاری کردہ عداد و شمار کے مطابق سعودی عرب نے 2017ء میں دنیا بھر میں سب سے زیادہ تیل فروخت کیا ہے جبکہ روس بھی اس شعبے میں پیچھے نہ رہتے ہوئے صف اول کے ممالک میں شامل ہے سعودی عرب نے 2017ء کے دوران 65.63 ارب یورو کیا تیل عالمی منڈی میں فروخت کیا جس کے بعد سعودی عرب کے اپنے عسکری اخراجات برھانے کا بھی فیصلہ کیا ہے  زرایع کے مطابق سعودی عرب نے اپنے عسکری اخراجات اس قد برھا دہے ہیں کہ کئی ممالک جیسا کہ یوروگوائے کی مجموعی قومی پیداوار کے برابر لتھویا کی قومی پیداوار سے 2 گنا اور افغانستان کی قومی پیداوار کے حوالے سے 3 گنا زیادہ ہو گئے ہیں سعودی عرب کئی یورپی ممالک جس میں برطانیہ فرانس اسپین اٹلی سوئٹزرلینڈ اور کینیڈا  وغیرہ شامل ہیں کو سب سے زیادہ تیل فروخت کیا ہے 
 
",1
"ممبئی 14 اکتوبر (سیاست ڈاٹ کام) محدود اوورز کے تین مقابلوں میں پیر کو انڈیا اے کا مقابلہ آسٹریلیا اے کے ساتھ ممبئی کرکٹ اسوسی ایشن باندرہ کرلا کامپلیکس میں آغاز ہوگا اور دوسرے دو میچز بھی اسی مقام پر 17 اور 19 اکوپر کو کھیلے جائیں گے اور یہ مقابلے مہمان ٹیم کی آزمائش کی حیثیت رکھتے ہیں خاص طور پر کپتان پونم راوت پر سب کی نظریں گڑھی ہوئی ہیں گزشتہ سال کے ورلڈ کپ کے فائنل میچ میں ہندوستانی ٹیم کی قائد پونم کا اہم رول رہا ہے پونم کے علاوہ تین اور کھلاڑی مونا مشرم راجیشوری گائیگواڈ اور شیکھا پانڈے سے ہندوستانی عوام کو کافی توقعات وابستہ ہیں اور سب کی نظریں سلیکٹرز کے اوپر لگی ہوئی ہیں کہ کس طرح جونیر کھلاڑی اپنی کارکردگی کی بناء پر سینئر کھلاڑیوں میں جگہ بنا پاتے ہیں 50 اوورز کے تین میچز میچز کے بعد 
T20 سیریز کا بھی آغاز ہوگا اور اس کیلئے BCCI
 کے لیے ٹیم کا انتخاب و اعلان کرے گی  ہندوستانی ٹیم میں پونم راوت (کپتان) پونیا دیویکا ویدیا مونا مشرم تنوشری سرکار شماورما (وکٹ کیپر) راجیشوری گائیگواڑ  اسوشہری دیبیا درشنی سی پرتیوشا ریما لکشمی لپکا شیکھا پانڈے تیرا اپل پنجابی بورونیکر کویتا پاٹل اور پریتی بوس شامل ہیں آسٹریلین اسکاڈ میں سمنتا بئیس ماشلن براؤن لارن چیٹل پیپا کلری جوزقیس ڈولی ہیتر گرام سامی جو جانسن تہکسہ ماک گراتھ کلو پیپارو جیورجیا ریڈمائین ناؤکی اسٹلین برگ مولی اسٹرانو بے لنڈا وکاریوا اور امنڈا جیڈ ویلنگٹن شامل ہیں
",0
"ناقابل اعتماد پولیس افسران کو قید
نئے ""ہاربرباؤ قانون"" کے تحت، 12 ان کی گواہی میں ان کی گواہی میں بہت سے ناظرین نے معمولی متنوع افواج یا احترام کے جذبات کا الزام لگایا ہے کے لئے 12 لندن پولیس اہلکار جیل بند کردیئے گئے ہیں. نئے قانون کو ہر سطح پر تمام پولیس افسران سے کل کینمر کی ضرورت ہوتی ہے، اور جیل پولیس اہلکاروں میں سے 8 کو پہلے سے ہی دو سالہ سزاوں کی سزا دی گئی ہے تاکہ ان کے وکیل کو ""شفاف اور تاکیدار"" قوانین اب ضرورت ہوتی ہے. لیبر ممبر اینڈی برنم نے تبصرہ کیا، ""جب آپ ان غمناک خاندانوں میں سے ایک کا رکن ہیں، تو کبھی کبھی آپ کو سچ نہیں سنبھال سکتے.""",1
"کیا آپ نے کبھی محسوس کیا کہ جرابوں کے ساتھ جوتے پہن کر جب انہیں کچھ وقت کے بعد اتارتے ہیں تو بدبو سے دماغ خراب ہوجاتا ہے
ایسا بیشتر افراد کے ساتھ ہوتا ہے مگر اس کی وجہ کیا ہے ؟ کیا یہ کسی مرض کی نشانی ہوسکتی ہے
تو اس کا جواب کافی دلچسپ اور حیران کن ہے
درحقیقت جسم کے کسی بھی حصے کے مقابلے میں پیروں میں پسینہ خارج کرنے والے غدود یا گلینڈ سب سے زیادہ ہوتے ہیں
تاہم جسم کے دیگر حصے جہاں عام طور پر یہ گلینڈ گرمی ورزش یا تناﺅ کی صورت میں حرکت میں آتے ہیں پیروں میں یہ گلینڈ ہر وقت کام کرتے رہتے ہیں
اب جتنا پسینہ آئے گا اتنا ہی بو خارج کرنے والے بیکٹریا کو غذا ملتی ہے اور نشوونما ہوتی ہے
یہ بدبو اس وقت زیادہ بدتر ہوجاتی ہے جب طویل عرصے تک ایک ہی جوتے کو روزانہ پہنا جائے یا تناﺅ یا ہارمونز میں تبدیلی کا سامنا کرنے والی خواتین کو اس مسئلے کا زیادہ سامنا ہوتا ہے اور ہاں پیروں میں یہ بو ایک عارضے کی علامت ہوسکتی ہے جس میں پیر کی جلد کی اوپری تہہ پر فنگس بڑھنے لگتی ہے
خوش قسمتی سے اس عارضے بلکہ پیروں کی بو سے بچنا کافی آسان ہوتا ہے
سب سے پہلی چیز تو اپنے پیروں کو صاف رکھنا عادت بنانا ہے جو کہ اس مسئلے سے نجات کے لیے موثر ترین ہے
اس کے بعد جوتوں اور جرابوں کو صاف رکھنا عادت بنائیں تاکہ اس مسئلے کا شکار ہی نہ ہوں
اگر پھر بھی پیروں میں بو کا مسئلہ ہوتا ہے تو ڈاکٹر کے مشورے سے اینٹی فنگل کریم کا استعمال کریں
",0
"
اسپائڈر مین آئرن مین فانٹاسٹک فور اور ایکس مین جیسے مشہورِ زمانہ کامک کرداروں کے شریک خالق اسٹین لی بڑی شان و شوکت سے  اپنی 95 ویں سالگرہ منا رہے  ہیں ایک لکھاری اور ایڈیٹر کے طور پر 1960 میں اپنے ساتھیوں کے ساتھ مل کر انہوں مارول کامکس کے لیے ایسے کردار تخلیق کیے جنہیں آنے والی نسلیں شوق سے پڑھ رہی ہیں انہوں نے کئی ایسے نئے کردار تخلیق کیے جنہیں عام زندگی میں ایسے ہی حالات کا سامنا تھا جن کا کسی عام شخص کو ہوتا ہے
ان کی بیٹی جے سی لی نے رائٹرز کو بتایا کہ وہ کردار بنانے کو اپنے مداحوں کی طرف اپنی ذمہ داری سمجھتے ہیں انہوں نے کہا کہ وہ اپنی زندگی سے محبت کرنے والے اور کام سے محبت کرنے والے انسان ہیں ان کا خاندان اور ان کے مداح ان سے محبت کرتے ہیں جس کے وہ بے حد مشکور ہیں مارول انٹرٹینمنٹ کو ڈزنی نے 2009 میں 5 ارب ڈالر میں خریدا تھا تاکہ ڈزنی فلموں میں کامک کرداروں کی رینج بڑھائی جا سکے ان میں سے بیشتر کردار لی کی تخلیق تھے مارول کرداروں میں کیپٹن امریکہ کا کردار نبھانے والے کرس ایونز نے کہا کہ لی کامک کرداروں کو تخلیق کرنے میں خالق اسٹین  جیسا کوئی دوسرا نہیں ہو سکتا

",1
اڈیلیڈ۔4 ڈسمبر (سیاست ڈاٹ کام ) ہندوستانی کرکٹ ٹیم کے کپتان ویراٹ کوہلی نے کہا ہیکہ دورہ آسٹریلیا میں ان کی توجہ حریف ٹیم کے کھلاڑیوں سے محاذ آرائی کے بجائے اپنے کھیل پر ہوگی۔ ہندوستانی ٹسٹ کرکٹ ٹیم ان دنوں آسٹریلیا میں ہے جہاں 4 ٹسٹ میچز کی سیریز کا پہلا مقابلہ 6 دسمبر کو اڈیلیڈ میں شروع ہوگا۔ دونوں ٹیمیں ایک دوسرے کے اہم کھلاڑیوں کو قابو کرنے کی حکمت عملی بنا رہی ہیں اور ہندوستانی کپتان میزبان ٹیم کی توجہ کا خصوصی مرکز ہیں۔ دونوں ملکوں کی سیریز کے دوران ہر بار تنازعات ضرور ہوتے ہیں لیکن اس مرتبہ کوہلی نے واضح کیا کہ وہ جارحیت کے موڈ میں نہیں ، سیریز میں ان کی ساری توجہ کھیل پر ہوگی اور وہ میزبان ٹیم یا اس کے کھلاڑیوں کے ساتھ کسی قسم کی محاذ آرائی میں کوئی دلچسپی نہیں لیںگے۔ ہندوستانی کپتان نے کہا کہ انہیں اچھے کھیل کے علاوہ کچھ اور ثابت نہیں کرنا اور وہ ماضی کے مقابلے میں اب کافی بدل گئے ہیں۔ پوری کوشش ہوگی کہ سیریز کے دوران ماحول خوشگوار رہے اور اسپورٹس مین اسپرٹ کا مظاہرہ کیا جاتا رہے۔ ایک سوال پر انہوں نے کہا کہ واحد پریکٹس میچ میں دونوں ٹیموں کو بیٹنگ کا اچھا موقع ملا ہے ،چاہیں گے کہ اس سلسلہ کو ٹسٹ سیریز میں بھی آگے بڑھائیں۔ ٹیم کی بولنگ کے بارے میں انہوں نے کہا کہ کرکٹ آسٹریلیا الیون544 رنز بنا نے میں کامیاب ہوئی لیکن تشویش کی کوئی بات نہیں اور بولرز جلد خود کو یہاں کی وکٹوں سے ہم آہنگ کرلیں گے ، با لکل مختلف موسم اور ماحول میں ہونے والے پہلے میچ میں ایسی کارکردگی زیادہ بڑا مسئلہ نہیں۔ پہلی مرتبہ ہندوستانی ٹیم کو اس سیریز میں پسندیدہ قرار دیا جا رہا ہے اور بال ٹمپرنگ تنازعہ کی وجہ سے اس وقت کے کپتان اسمتھ ، نائب کپتان وارنر اوربن کرافٹ سے محرومی کے بعدآسٹریلیا کافی کمزور نظر آرہی ہے۔,0
"ممبئی 6 ڈسمبر(ایجنسی) ہیما مالنی، پریش راول، کرن کھیر جیسے کئی بالی وڈ ستارے پہلے ہی بھارتیہ جنتا پارٹی کا حصہ ہیں لیکن اب خبر آ رہی ہیں کہ بی جے پی 2019 میں ہونے والے لوک سبھا انتخابات میں بالی ووڈ کی دھک دھک گرل مادھوری دکشت کو بھی اپنی طرف کرنے کی تیاری کر چکی ہے دراصل بی جے پی مادھوری دکشت کو 2019 کے لوک سبھا انتخابات میں پونے سیٹ سے میدان میں اتارنے پر غور کر رہی ہے. نیوز ایجنسی کے مطابق ذرائع نے یہ معلومات دی ہے کہ بی جے پی کے صدر امیت شاہ نے اس سال جون میں اداکارہ سے ممبئی میں واقع انکی رہائش گاہ پر ملاقات کی تھی



",0
